id,pred_common_name,pred_species,year,startyear,endyear,multiyear,location,latitude,longitude,pred_breeding_status,pred_age_group,prey_orig_descr,prey_taxon,freq_occ,freq_num,freq_biomass,prey_size,sample_size,sample_type,source,notes,prey_age_group,pred_rank,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_rank,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,ref_n,ref_ids
92,Atlantic puffin,Fratercula arctica,1993,1993,1993,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,15,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
93,Atlantic puffin,Fratercula arctica,1993,1993,1993,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,15,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
94,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.828,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
95,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
96,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.162,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
97,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0.01,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
98,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
99,Atlantic puffin,Fratercula arctica,1994,1994,1994,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,18,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
100,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.559,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
101,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.077,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
102,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.364,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
103,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
104,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
105,Atlantic puffin,Fratercula arctica,1995,1995,1995,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,28,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
106,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.884,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
107,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.055,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
108,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.061,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
109,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
110,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
111,Atlantic puffin,Fratercula arctica,1996,1996,1996,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,26,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
112,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.406,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
113,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.013,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
114,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.544,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
115,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0.037,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
116,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
117,Atlantic puffin,Fratercula arctica,1997,1997,1997,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,44,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
118,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.178,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
119,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
120,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.773,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
121,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0.049,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
122,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
123,Atlantic puffin,Fratercula arctica,1998,1998,1998,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,57,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
124,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.959,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
125,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.01,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
126,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.031,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
127,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
128,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
129,Atlantic puffin,Fratercula arctica,1999,1999,1999,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,32,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
130,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.97,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
131,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.021,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
132,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.009,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
133,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
134,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
135,Atlantic puffin,Fratercula arctica,2000,2000,2000,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,38,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
136,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.632,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
137,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.023,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
138,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.137,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
139,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0.196,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
140,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0.012,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
141,Atlantic puffin,Fratercula arctica,2001,2001,2001,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,19,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
142,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.405,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
143,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.434,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
144,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.128,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
145,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
146,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0.033,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
147,Atlantic puffin,Fratercula arctica,2002,2002,2002,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,30,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
148,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.148,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
149,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.665,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
150,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.187,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
151,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
152,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
153,Atlantic puffin,Fratercula arctica,2003,2003,2003,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0,NA,NA,NA,33,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
154,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.841,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
155,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
156,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.143,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
157,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
158,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
159,Atlantic puffin,Fratercula arctica,2004,2004,2004,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0.016,NA,NA,NA,6,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
160,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.539,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
161,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.362,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
162,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.073,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
163,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
164,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
165,Atlantic puffin,Fratercula arctica,2005,2005,2005,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0.026,NA,NA,NA,25,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
166,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.074,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
167,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0.103,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
168,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.396,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
169,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
170,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0.015,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
171,Atlantic puffin,Fratercula arctica,2006,2006,2006,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0.412,NA,NA,NA,31,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
172,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.6,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
173,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
174,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.326,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
175,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
176,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,flatfish,Pleuronectiformes,0,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,order,10331,Pleuronectiformes,10331,1,REF048
177,Atlantic puffin,Fratercula arctica,2007,2007,2007,FALSE,Fair Isle,59.56,-1.63,breeding,adult,pipefish,Syngnathidae,0.074,NA,NA,NA,42,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125606,Syngnathidae,125606,1,REF048
178,Atlantic puffin,Fratercula arctica,2008,2008,2008,FALSE,Fair Isle,59.56,-1.63,breeding,adult,sandeel,Ammodytidae,0.485,NA,NA,NA,36,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125516,Ammodytidae,125516,1,REF048
179,Atlantic puffin,Fratercula arctica,2008,2008,2008,FALSE,Fair Isle,59.56,-1.63,breeding,adult,clupeidae,Clupeidae,0,NA,NA,NA,36,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125464,Clupeidae,125464,1,REF048
180,Atlantic puffin,Fratercula arctica,2008,2008,2008,FALSE,Fair Isle,59.56,-1.63,breeding,adult,gadidae,Gadidae,0.515,NA,NA,NA,36,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,family,125469,Gadidae,125469,1,REF048
181,Atlantic puffin,Fratercula arctica,2008,2008,2008,FALSE,Fair Isle,59.56,-1.63,breeding,adult,other,other,0,NA,NA,NA,36,vis obs,primary literature,NA,NA,species,137131,Fratercula arctica,137131,NA,NA,NA,NA,1,REF048
